"row ID","Year","Tournament","Match","WriteStatus","WriteError"
"Row3612",2015,"China Open","denmark-hongkong",1,
"Row3613",2015,"China Open","denmark-hongkong",1,
"Row3614",2015,"China Open","denmark-hongkong",1,
"Row3615",2015,"China Open","china-netherlands",1,
"Row3616",2015,"China Open","china-netherlands",1,
"Row3617",2015,"China Open","malaysia-korea",1,
"Row3618",2015,"China Open","malaysia-korea",1,
"Row3619",2015,"China Open","korea-china",1,
"Row3620",2015,"China Open","korea-china",1,
"Row3621",2015,"China Open","korea-china",1,
"Row3622",2015,"China Open","china-indonesia",1,
"Row3623",2015,"China Open","china-indonesia",1,
"Row3624",2015,"China Open","denmark-malaysia",1,
"Row3625",2015,"China Open","denmark-malaysia",1,
"Row3626",2015,"China Open","denmark-malaysia",1,
"Row3627",2015,"China Open","korea-denmark",1,
"Row3628",2015,"China Open","korea-denmark",1,
"Row3629",2015,"China Open","china-denmark",1,
"Row3630",2015,"China Open","china-denmark",1,
"Row3631",2015,"China Open","china-england",1,
"Row3632",2015,"China Open","china-england",1,
"Row3633",2015,"China Open","china-japan",1,
"Row3634",2015,"China Open","china-japan",1,
"Row3635",2015,"China Open","japan-malaysia",1,
"Row3636",2015,"China Open","japan-malaysia",1,
"Row3637",2015,"China Open","india-japan",1,
"Row3638",2015,"China Open","india-japan",1,
"Row3639",2015,"China Open","japan-china",1,
"Row3640",2015,"China Open","japan-china",1,
"Row3641",2015,"China Open","korea-denmark",1,
"Row3642",2015,"China Open","korea-denmark",1,
"Row3643",2015,"China Open","denmark-china",1,
"Row3644",2015,"China Open","denmark-china",1,
"Row3645",2015,"China Open","china-denmark",1,
"Row3646",2015,"China Open","china-hongkong",1,
"Row3647",2015,"China Open","china-hongkong",1,
"Row3648",2015,"China Open","china-hongkong",1,
"Row3649",2015,"China Open","china-chinesetaipei",1,
"Row3650",2015,"China Open","china-chinesetaipei",1,
"Row3651",2015,"China Open","malaysia-denmark",1,
"Row3652",2015,"China Open","malaysia-denmark",1,
"Row3653",2015,"China Open","malaysia-denmark",1,
"Row3654",2015,"China Open","china-china",1,
"Row3655",2015,"China Open","china-china",1,
"Row3656",2015,"China Open","korea-china",1,
"Row3657",2015,"China Open","korea-china",1,
"Row3658",2015,"China Open","china-indonesia",1,
"Row3659",2015,"China Open","china-indonesia",1,
"Row3660",2015,"China Open","china-indonesia",1,
"Row3661",2015,"China Open","china-korea",1,
"Row3662",2015,"China Open","china-korea",1,
"Row3663",2015,"China Open","china-spain",1,
"Row3664",2015,"China Open","china-spain",1,
"Row3665",2015,"China Open","china-spain",1,
"Row3666",2015,"China Open","korea-china",1,
"Row3667",2015,"China Open","korea-china",1,
"Row3668",2015,"China Open","korea-china",1,
"Row3669",2015,"China Open","korea-denmark",1,
"Row3670",2015,"China Open","korea-denmark",1,
"Row3671",2015,"China Open","korea-denmark",1,
"Row3672",2015,"China Open","china-china",1,
"Row3673",2015,"China Open","china-china",1,
"Row3674",2015,"China Open","china-china",1,
"Row3675",2015,"China Open","japan-korea",1,
"Row3676",2015,"China Open","japan-korea",1,
"Row3677",2015,"China Open","korea-japan",1,
"Row3678",2015,"China Open","korea-japan",1,
"Row3679",2015,"China Open","malaysia-china",1,
"Row3680",2015,"China Open","malaysia-china",1,
"Row3681",2015,"China Open","malaysia-china",1,
"Row3682",2015,"China Open","india-china",1,
"Row3683",2015,"China Open","india-china",1,
"Row3684",2015,"China Open","denmark-china",1,
"Row3685",2015,"China Open","denmark-china",1,
"Row3686",2015,"China Open","china-china",1,
"Row3687",2015,"China Open","china-china",1,
"Row3688",2015,"China Open","china-korea",1,
"Row3689",2015,"China Open","china-korea",1,
"Row3690",2015,"China Open","china-china",1,
"Row3691",2015,"China Open","china-china",1,
"Row3692",2015,"China Open","china-korea",1,
"Row3693",2015,"China Open","china-korea",1,
"Row3694",2015,"China Open","china-china",1,
"Row3695",2015,"China Open","china-china",1,
"Row3696",2015,"China Open","china-japan",1,
"Row3697",2015,"China Open","china-japan",1,
"Row3698",2015,"China Open","china-japan",1,
"Row3699",2015,"China Open","china-denmark",1,
"Row3700",2015,"China Open","china-denmark",1,
"Row3701",2015,"China Open","china-denmark",1,
"Row3702",2015,"China Open","china-india",1,
"Row3703",2015,"China Open","china-india",1,
"Row3704",2015,"China Open","malaysia-china",1,
"Row3705",2015,"China Open","malaysia-china",1,
"Row3706",2015,"China Open","korea-china",1,
"Row3707",2015,"China Open","korea-china",1,
"Row3708",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3709",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3710",2015,"Hong Kong Open","china-thailand",1,
"Row3711",2015,"Hong Kong Open","china-thailand",1,
"Row3712",2015,"Hong Kong Open","netherlands-thailand",1,
"Row3713",2015,"Hong Kong Open","netherlands-thailand",1,
"Row3714",2015,"Hong Kong Open","korea-hongkong",1,
"Row3715",2015,"Hong Kong Open","korea-hongkong",1,
"Row3716",2015,"Hong Kong Open","japan-thailand",1,
"Row3717",2015,"Hong Kong Open","japan-thailand",1,
"Row3718",2015,"Hong Kong Open","japan-thailand",1,
"Row3719",2015,"Hong Kong Open","korea-china",1,
"Row3720",2015,"Hong Kong Open","korea-china",1,
"Row3721",2015,"Hong Kong Open","korea-china",1,
"Row3722",2015,"Hong Kong Open","china-hongkong",1,
"Row3723",2015,"Hong Kong Open","china-hongkong",1,
"Row3724",2015,"Hong Kong Open","korea-japan",1,
"Row3725",2015,"Hong Kong Open","korea-japan",1,
"Row3726",2015,"Hong Kong Open","korea-japan",1,
"Row3727",2015,"Hong Kong Open","indonesia-japan",1,
"Row3728",2015,"Hong Kong Open","indonesia-japan",1,
"Row3729",2015,"Hong Kong Open","china-korea",1,
"Row3730",2015,"Hong Kong Open","china-korea",1,
"Row3731",2015,"Hong Kong Open","korea-england",1,
"Row3732",2015,"Hong Kong Open","korea-england",1,
"Row3733",2015,"Hong Kong Open","indonesia-chinesetaipei",1,
"Row3734",2015,"Hong Kong Open","indonesia-chinesetaipei",1,
"Row3735",2015,"Hong Kong Open","japan-egypt",1,
"Row3736",2015,"Hong Kong Open","japan-egypt",1,
"Row3737",2015,"Hong Kong Open","thailand-japan",1,
"Row3738",2015,"Hong Kong Open","thailand-japan",1,
"Row3739",2015,"Hong Kong Open","thailand-japan",1,
"Row3740",2015,"Hong Kong Open","chinesetaipei-korea",1,
"Row3741",2015,"Hong Kong Open","chinesetaipei-korea",1,
"Row3742",2015,"Hong Kong Open","korea-japan",1,
"Row3743",2015,"Hong Kong Open","korea-japan",1,
"Row3744",2015,"Hong Kong Open","korea-japan",1,
"Row3745",2015,"Hong Kong Open","korea-chinesetaipei",1,
"Row3746",2015,"Hong Kong Open","korea-chinesetaipei",1,
"Row3747",2015,"Hong Kong Open","korea-chinesetaipei",1,
"Row3748",2015,"Hong Kong Open","indonesia-japan",1,
"Row3749",2015,"Hong Kong Open","indonesia-japan",1,
"Row3750",2015,"Hong Kong Open","indonesia-japan",1,
"Row3751",2015,"Hong Kong Open","indonesia-china",1,
"Row3752",2015,"Hong Kong Open","indonesia-china",1,
"Row3753",2015,"Hong Kong Open","indonesia-china",1,
"Row3754",2015,"Hong Kong Open","china-india",1,
"Row3755",2015,"Hong Kong Open","china-india",1,
"Row3756",2015,"Hong Kong Open","china-india",1,
"Row3757",2015,"Hong Kong Open","germany-france",1,
"Row3758",2015,"Hong Kong Open","germany-france",1,
"Row3759",2015,"Hong Kong Open","japan-china",1,
"Row3760",2015,"Hong Kong Open","japan-china",1,
"Row3761",2015,"Hong Kong Open","thailand-japan",1,
"Row3762",2015,"Hong Kong Open","thailand-japan",1,
"Row3763",2015,"Hong Kong Open","china-chinesetaipei",1,
"Row3764",2015,"Hong Kong Open","china-chinesetaipei",1,
"Row3765",2015,"Hong Kong Open","japan-usa",1,
"Row3766",2015,"Hong Kong Open","japan-usa",1,
"Row3767",2015,"Hong Kong Open","indonesia-korea",1,
"Row3768",2015,"Hong Kong Open","indonesia-korea",1,
"Row3769",2015,"Hong Kong Open","japan-usa",1,
"Row3770",2015,"Hong Kong Open","japan-usa",1,
"Row3771",2015,"Hong Kong Open","japan-indonesia",1,
"Row3772",2015,"Hong Kong Open","japan-indonesia",1,
"Row3773",2015,"Hong Kong Open","japan-indonesia",1,
"Row3774",2015,"Hong Kong Open","china-denmark",1,
"Row3775",2015,"Hong Kong Open","china-denmark",1,
"Row3776",2015,"Hong Kong Open","thailand-hongkong",1,
"Row3777",2015,"Hong Kong Open","thailand-hongkong",1,
"Row3778",2015,"Hong Kong Open","hongkong-egypt",1,
"Row3779",2015,"Hong Kong Open","hongkong-egypt",1,
"Row3780",2015,"Hong Kong Open","chinesetaipei-hongkong",1,
"Row3781",2015,"Hong Kong Open","chinesetaipei-hongkong",1,
"Row3782",2015,"Hong Kong Open","hongkong-japan",1,
"Row3783",2015,"Hong Kong Open","hongkong-japan",1,
"Row3784",2015,"Hong Kong Open","indonesia-japan",1,
"Row3785",2015,"Hong Kong Open","indonesia-japan",1,
"Row3786",2015,"Hong Kong Open","korea-thailand",1,
"Row3787",2015,"Hong Kong Open","korea-thailand",1,
"Row3788",2015,"Hong Kong Open","denmark-hongkong",1,
"Row3789",2015,"Hong Kong Open","denmark-hongkong",1,
"Row3790",2015,"Hong Kong Open","indonesia-usa",1,
"Row3791",2015,"Hong Kong Open","indonesia-usa",1,
"Row3792",2015,"Hong Kong Open","china-indonesia",1,
"Row3793",2015,"Hong Kong Open","china-indonesia",1,
"Row3794",2015,"Hong Kong Open","china-indonesia",1,
"Row3795",2015,"Hong Kong Open","korea-japan",1,
"Row3796",2015,"Hong Kong Open","korea-japan",1,
"Row3797",2015,"Hong Kong Open","korea-japan",1,
"Row3798",2015,"Hong Kong Open","japan-china",1,
"Row3799",2015,"Hong Kong Open","japan-china",1,
"Row3800",2015,"Hong Kong Open","japan-china",1,
"Row3801",2015,"Hong Kong Open","korea-india",1,
"Row3802",2015,"Hong Kong Open","korea-india",1,
"Row3803",2015,"Hong Kong Open","denmark-thailand",1,
"Row3804",2015,"Hong Kong Open","denmark-thailand",1,
"Row3805",2015,"Hong Kong Open","thailand-hongkong",1,
"Row3806",2015,"Hong Kong Open","thailand-hongkong",1,
"Row3807",2015,"Hong Kong Open","china-india",1,
"Row3808",2015,"Hong Kong Open","china-india",1,
"Row3809",2015,"Hong Kong Open","china-denmark",1,
"Row3810",2015,"Hong Kong Open","china-denmark",1,
"Row3811",2015,"Hong Kong Open","spain-india",1,
"Row3812",2015,"Hong Kong Open","spain-india",1,
"Row3813",2015,"Hong Kong Open","japan-hongkong",1,
"Row3814",2015,"Hong Kong Open","japan-hongkong",1,
"Row3815",2015,"Hong Kong Open","japan-hongkong",1,
"Row3816",2015,"Hong Kong Open","russia-chinesetaipei",1,
"Row3817",2015,"Hong Kong Open","russia-chinesetaipei",1,
"Row3818",2015,"Hong Kong Open","japan-indonesia",1,
"Row3819",2015,"Hong Kong Open","japan-indonesia",1,
"Row3820",2015,"Hong Kong Open","japan-indonesia",1,
"Row3821",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3822",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3823",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3824",2015,"Hong Kong Open","denmark-egypt",1,
"Row3825",2015,"Hong Kong Open","denmark-egypt",1,
"Row3826",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3827",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3828",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3829",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3830",2015,"Hong Kong Open","korea-chinesetaipei",1,
"Row3831",2015,"Hong Kong Open","korea-chinesetaipei",1,
"Row3832",2015,"Hong Kong Open","korea-chinesetaipei",1,
"Row3833",2015,"Hong Kong Open","china-korea",1,
"Row3834",2015,"Hong Kong Open","china-korea",1,
"Row3835",2015,"Hong Kong Open","korea-china",1,
"Row3836",2015,"Hong Kong Open","korea-china",1,
"Row3837",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3838",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3839",2015,"Hong Kong Open","malaysia-indonesia",1,
"Row3840",2015,"Hong Kong Open","malaysia-indonesia",1,
"Row3841",2015,"Hong Kong Open","japan-india",1,
"Row3842",2015,"Hong Kong Open","japan-india",1,
"Row3843",2015,"Hong Kong Open","japan-india",1,
"Row3844",2015,"Hong Kong Open","hongkong-malaysia",1,
"Row3845",2015,"Hong Kong Open","hongkong-malaysia",1,
"Row3846",2015,"Hong Kong Open","china-indonesia",1,
"Row3847",2015,"Hong Kong Open","china-indonesia",1,
"Row3848",2015,"Hong Kong Open","china-indonesia",1,
"Row3849",2015,"Hong Kong Open","korea-hongkong",1,
"Row3850",2015,"Hong Kong Open","korea-hongkong",1,
"Row3851",2015,"Hong Kong Open","japan-indonesia",1,
"Row3852",2015,"Hong Kong Open","japan-indonesia",1,
"Row3853",2015,"Hong Kong Open","chinesetaipei-japan",1,
"Row3854",2015,"Hong Kong Open","chinesetaipei-japan",1,
"Row3855",2015,"Hong Kong Open","chinesetaipei-japan",1,
"Row3856",2015,"Hong Kong Open","malaysia-hongkong",1,
"Row3857",2015,"Hong Kong Open","malaysia-hongkong",1,
"Row3858",2015,"Hong Kong Open","malaysia-hongkong",1,
"Row3859",2015,"Hong Kong Open","china-indonesia",1,
"Row3860",2015,"Hong Kong Open","china-indonesia",1,
"Row3861",2015,"Hong Kong Open","japan-denmark",1,
"Row3862",2015,"Hong Kong Open","japan-denmark",1,
"Row3863",2015,"Hong Kong Open","malaysia-chinesetaipei",1,
"Row3864",2015,"Hong Kong Open","malaysia-chinesetaipei",1,
"Row3865",2015,"Hong Kong Open","chinesetaipei-hongkong",1,
"Row3866",2015,"Hong Kong Open","chinesetaipei-hongkong",1,
"Row3867",2015,"Hong Kong Open","chinesetaipei-hongkong",1,
"Row3868",2015,"Hong Kong Open","china-canada",1,
"Row3869",2015,"Hong Kong Open","china-canada",1,
"Row3870",2015,"Hong Kong Open","denmark-russia",1,
"Row3871",2015,"Hong Kong Open","denmark-russia",1,
"Row3872",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3873",2015,"Hong Kong Open","indonesia-hongkong",1,
"Row3874",2015,"Hong Kong Open","korea-hongkong",1,
"Row3875",2015,"Hong Kong Open","korea-hongkong",1,
"Row3876",2015,"Hong Kong Open","hongkong-chinesetaipei",1,
"Row3877",2015,"Hong Kong Open","netherlands-chinesetaipei",1,
"Row3878",2015,"Hong Kong Open","netherlands-chinesetaipei",1,
"Row3879",2015,"Hong Kong Open","netherlands-chinesetaipei",1,
"Row3880",2015,"Hong Kong Open","japan-hongkong",1,
"Row3881",2015,"Hong Kong Open","japan-hongkong",1,
"Row3882",2015,"Hong Kong Open","china-malaysia",1,
"Row3883",2015,"Hong Kong Open","china-malaysia",1,
"Row3884",2015,"Hong Kong Open","japan-chinesetaipei",1,
"Row3885",2015,"Hong Kong Open","japan-chinesetaipei",1,
"Row3886",2015,"Hong Kong Open","japan-chinesetaipei",1,
"Row3887",2015,"Hong Kong Open","malaysia-chinesetaipei",1,
"Row3888",2015,"Hong Kong Open","malaysia-chinesetaipei",1,
"Row3889",2015,"Hong Kong Open","japan-chinesetaipei",1,
"Row3890",2015,"Hong Kong Open","japan-chinesetaipei",1,
"Row3891",2015,"Hong Kong Open","korea-korea",1,
"Row3892",2015,"Hong Kong Open","korea-korea",1,
"Row3893",2015,"Hong Kong Open","china-netherlands",1,
"Row3894",2015,"Hong Kong Open","china-netherlands",1,
"Row3895",2015,"Hong Kong Open","china-netherlands",1,
"Row3896",2015,"Hong Kong Open","korea-russia",1,
"Row3897",2015,"Hong Kong Open","korea-russia",1,
"Row3898",2015,"Hong Kong Open","korea-indonesia",1,
"Row3899",2015,"Hong Kong Open","korea-indonesia",1,
"Row3900",2015,"Hong Kong Open","thailand-hongkong",1,
"Row3901",2015,"Hong Kong Open","thailand-hongkong",1,
"Row3902",2015,"Hong Kong Open","china-thailand",1,
"Row3903",2015,"Hong Kong Open","china-thailand",1,
"Row3904",2015,"Hong Kong Open","china-thailand",1,
"Row3905",2015,"Hong Kong Open","japan-hongkong",1,
"Row3906",2015,"Hong Kong Open","japan-hongkong",1,
"Row3907",2015,"Hong Kong Open","spain-japan",1,
"Row3908",2015,"Hong Kong Open","spain-japan",1,
"Row3909",2015,"Hong Kong Open","china-korea",1,
"Row3910",2015,"Hong Kong Open","china-korea",1,
"Row3911",2015,"Hong Kong Open","indonesia-thailand",1,
"Row3912",2015,"Hong Kong Open","indonesia-thailand",1,
"Row3913",2015,"Hong Kong Open","denmark-indonesia",1,
"Row3914",2015,"Hong Kong Open","denmark-indonesia",1,
"Row3915",2015,"Hong Kong Open","china-indonesia",1,
"Row3916",2015,"Hong Kong Open","china-indonesia",1,
"Row3917",2015,"Hong Kong Open","china-china",1,
"Row3918",2015,"Hong Kong Open","china-china",1,
"Row3919",2015,"Hong Kong Open","korea-indonesia",1,
"Row3920",2015,"Hong Kong Open","korea-indonesia",1,
"Row3921",2015,"Hong Kong Open","china-hongkong",1,
"Row3922",2015,"Hong Kong Open","china-hongkong",1,
"Row3923",2015,"Hong Kong Open","japan-china",1,
